FlagshipSocialNetwork,IN_NumOfAccounts,"Instagram URL","Instagram Followers",IG_Total_Posts
tiktok,1,https://instagram.com/dameannn_,23663,17
tiktok,1,https://instagram.com/onlysylvwould,35450,1296
tiktok,1,https://instagram.com/kevintrqn,37701,8
tiktok,1,https://instagram.com/amandacardinal17,20463,34
youtube,1,https://instagram.com/karolyneroberts,31374,966
youtube,1,https://instagram.com/lovefromliyax,46504,1028
tiktok,1,https://instagram.com/nataliacestti,24565,590
tiktok,1,https://instagram.com/celesteportigiani,14268,18
youtube,1,https://instagram.com/madison.westbrooke,41177,958
tiktok,1,https://instagram.com/jonasaidooo,18413,22
youtube,1,https://instagram.com/victionaryhd,17749,19
tiktok,1,https://instagram.com/ty.hannah,24193,830
youtube,1,https://instagram.com/nocapkoby,49103,70
tiktok,1,https://instagram.com/zachhallow,40284,191
tiktok,1,https://instagram.com/lowkeyjaylen,12472,52
youtube,1,https://instagram.com/ky.sopretty,10130,69
youtube,1,https://instagram.com/ratedr901,13623,77
youtube,1,https://instagram.com/krazyrabb1t,24899,499
tiktok,1,https://instagram.com/thelastblackmoon,49768,182
tiktok,1,https://instagram.com/helenosmani,26870,2
tiktok,1,https://instagram.com/laurennally09,11082,774
tiktok,1,https://instagram.com/_danniboii._,14797,61
youtube,1,https://instagram.com/imdominus,14483,7
tiktok,1,https://instagram.com/nickthalassinos,16963,27
tiktok,1,https://instagram.com/cp.ocampo,13978,139
twitter,1,https://instagram.com/daxmccarty,18683,439
tiktok,1,https://instagram.com/danapizzarellli,26370,85
tiktok,1,https://instagram.com/alzeah,31183,34
youtube,1,https://instagram.com/boyabaddie,50008,1103
tiktok,1,https://instagram.com/bellalovkvist,33757,69
facebook,1,https://instagram.com/supernaturalsickness_official,22183,349
